LAT,LON,YEAR,MO,DY,KT,CLRSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_LW_DWN,TS
39.75,32.75,2020,10,30,              0.41,-999,              2.29,              8.30,   11.86
39.75,32.75,2020,10,31,              0.64,-999,              3.49,              6.79,    8.83
39.75,32.75,2020,11,01,              0.43,-999,              2.32,              6.70,    5.43
39.75,32.75,2020,11,02,              0.69,              3.73,              3.72,              5.68,    5.06
39.75,32.75,2020,11,03,              0.59,-999,              3.11,              6.55,    5.66
39.75,32.75,2020,11,04,              0.26,-999,              1.38,              7.86,    7.19
39.75,32.75,2020,11,05,              0.34,-999,              1.74,              7.77,    9.21
39.75,32.75,2020,11,06,              0.62,-999,              3.19,              7.34,    8.68
39.75,32.75,2020,11,07,              0.47,-999,              2.41,              7.18,    6.10
39.75,32.75,2020,11,08,              0.67,              3.38,              3.35,              6.06,    6.63
39.75,32.75,2020,11,09,              0.67,              3.36,              3.36,              6.02,    6.74
39.75,32.75,2020,11,10,              0.66,              3.32,              3.25,              6.01,    6.09
39.75,32.75,2020,11,11,              0.64,-999,              3.15,              6.01,    6.30
39.75,32.75,2020,11,12,              0.66,-999,              3.19,              5.71,    3.86
39.75,32.75,2020,11,13,              0.68,              3.24,              3.24,              5.70,    3.43
39.75,32.75,2020,11,14,              0.36,-999,              1.72,              6.96,    4.65
39.75,32.75,2020,11,15,              0.61,-999,              2.88,              6.25,    4.49
39.75,32.75,2020,11,16,              0.64,              3.03,              2.97,              6.06,    3.88
39.75,32.75,2020,11,17,              0.66,              3.03,              3.02,              5.80,    3.38
39.75,32.75,2020,11,18,              0.64,              2.99,              2.91,              6.14,    3.64
39.75,32.75,2020,11,19,              0.47,-999,              2.11,              6.89,    3.73
39.75,32.75,2020,11,20,              0.24,-999,              1.06,              7.24,    1.10
39.75,32.75,2020,11,21,              0.67,              2.97,              2.95,              5.47,    0.14
39.75,32.75,2020,11,22,              0.64,-999,              2.79,              5.51,    0.26
39.75,32.75,2020,11,23,              0.67,              2.90,              2.90,              5.30,   -0.33
39.75,32.75,2020,11,24,              0.66,              2.90,              2.86,              5.54,    0.74
39.75,32.75,2020,11,25,              0.49,-999,              2.11,              5.97,    1.06
39.75,32.75,2020,11,26,              0.64,              2.82,              2.71,              5.30,   -0.45
